<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.03	15:00:00	96.022	96.284	96.008	96.199	6507	0	22
2024.01.03	16:00:00	96.184	96.414	96.102	96.377	9657	0	22
2024.01.03	17:00:00	96.373	96.450	96.328	96.448	6265	0	22
2024.01.03	18:00:00	96.448	96.576	96.389	96.495	3635	0	22
2024.01.03	19:00:00	96.494	96.587	96.412	96.471	3231	0	22
2024.01.03	20:00:00	96.471	96.510	96.341	96.384	7418	0	22
2024.01.03	21:00:00	96.384	96.402	96.283	96.325	4681	0	22
2024.01.03	22:00:00	96.324	96.451	96.311	96.354	1417	0	9
2024.01.03	23:00:00	96.391	96.424	96.169	96.318	789	0	26
2024.01.04	00:00:00	96.321	96.369	96.256	96.296	1671	0	22
2024.01.04	01:00:00	96.295	96.422	96.177	96.414	2992	0	22
2024.01.04	02:00:00	96.415	96.563	96.297	96.522	3489	0	22
2024.01.04	03:00:00	96.525	96.542	96.376	96.533	2502	0	22
2024.01.04	04:00:00	96.533	96.638	96.486	96.593	2458	0	22
2024.01.04	05:00:00	96.591	96.779	96.576	96.748	1913	0	22
2024.01.04	06:00:00	96.748	96.946	96.738	96.893	3119	0	22
2024.01.04	07:00:00	96.893	96.983	96.841	96.916	3507	0	23
2024.01.04	08:00:00	96.916	96.971	96.763	96.830	5270	0	22
2024.01.04	09:00:00	96.829	96.930	96.812	96.912	5707	0	22
2024.01.04	10:00:00	96.917	97.083	96.867	97.000	5061	0	22
2024.01.04	11:00:00	96.999	97.163	96.981	97.154	4379	0	22
2024.01.04	12:00:00	97.153	97.186	97.011	97.057	3281	0	22
2024.01.04	13:00:00	97.059	97.060	96.925	96.967	3981	0	22
2024.01.04	14:00:00	96.966	97.068	96.874	97.018	6309	0	22
2024.01.04	15:00:00	97.017	97.100	96.973	97.010	6224	0	22
2024.01.04	16:00:00	97.010	97.114	96.999	97.066	6303	0	22
2024.01.04	17:00:00	97.066	97.081	96.941	97.001	5378	0	22
2024.01.04	18:00:00	97.001	97.006	96.817	96.913	3631	0	22
2024.01.04	19:00:00	96.914	96.994	96.880	96.897	2660	0	22
2024.01.04	20:00:00	96.897	96.940	96.841	96.912	2500	0	23
2024.01.04	21:00:00	96.908	96.951	96.856	96.932	2460	0	22
2024.01.04	22:00:00	96.931	97.004	96.914	96.974	1440	0	22
2024.01.04	23:00:00	96.983	96.983	96.887	96.925	1194	0	38
2024.01.05	00:00:00	96.924	97.090	96.920	97.074	1138	0	11
2024.01.05	01:00:00	97.077	97.220	97.010	97.108	3153	0	22
2024.01.05	02:00:00	97.108	97.176	97.071	97.130	3865	0	22
2024.01.05	03:00:00	97.130	97.218	97.088	97.146	2342	0	22
2024.01.05	04:00:00	97.145	97.197	97.080	97.129	2115	0	23
2024.01.05	05:00:00	97.129	97.148	97.014	97.018	2114	0	22
2024.01.05	06:00:00	97.018	97.026	96.897	97.014	2567	0	22
2024.01.05	07:00:00	97.011	97.243	96.994	97.208	4100	0	23
2024.01.05	08:00:00	97.215	97.345	97.155	97.170	4653	0	22
2024.01.05	09:00:00	97.170	97.170	97.017	97.087	4467	0	22
2024.01.05	10:00:00	97.085	97.145	96.987	97.007	4569	0	22
2024.01.05	11:00:00	97.008	97.081	96.974	97.018	4111	0	22
2024.01.05	12:00:00	97.018	97.079	96.972	97.039	2914	0	22
2024.01.05	13:00:00	97.039	97.065	96.977	96.998	2880	0	22
2024.01.05	14:00:00	96.997	97.258	96.827	97.256	8816	0	22
2024.01.05	15:00:00	97.254	97.382	97.112	97.243	9656	0	22
2024.01.05	16:00:00	97.246	97.282	96.957	97.062	10913	0	22
2024.01.05	17:00:00	97.062	97.123	96.994	97.120	6284	0	22
2024.01.05	18:00:00	97.120	97.188	97.086	97.175	4735	0	23
2024.01.05	19:00:00	97.178	97.263	97.121	97.208	3442	0	24
2024.01.05	20:00:00	97.206	97.218	97.071	97.117	3069	0	24
2024.01.05	21:00:00	97.117	97.222	97.096	97.200	2356	0	22
2024.01.05	22:00:00	97.205	97.216	97.001	97.035	1879	0	15
2024.01.08	00:00:00	97.020	97.268	97.019	97.179	1737	0	24
2024.01.08	01:00:00	97.180	97.242	97.161	97.189	1488	0	22
2024.01.08	02:00:00	97.192	97.279	97.060	97.098	4085	0	22
2024.01.08	03:00:00	97.098	97.135	96.963	96.973	3038	0	22
2024.01.08	04:00:00	96.973	96.993	96.800	96.831	3187	0	22
2024.01.08	05:00:00	96.831	96.834	96.736	96.755	2417	0	23
2024.01.08	06:00:00	96.757	96.806	96.669	96.715	2065	0	23
2024.01.08	07:00:00	96.715	96.780	96.687	96.717	3592	0	23
2024.01.08	08:00:00	96.721	96.881	96.686	96.797	4685	0	22
2024.01.08	09:00:00	96.798	96.799	96.601	96.712	6661	0	22
2024.01.08	10:00:00	96.713	96.741	96.553	96.590	4561	0	22
2024.01.08	11:00:00	96.590	96.708	96.564	96.634	4266	0	22
2024.01.08	12:00:00	96.634	96.670	96.579	96.620	3905	0	22
2024.01.08	13:00:00	96.625	96.722	96.512	96.606	3494	0	22
2024.01.08	14:00:00	96.606	96.631	96.478	96.506	5075	0	22
2024.01.08	15:00:00	96.505	96.603	96.445	96.561	7041	0	22
2024.01.08	16:00:00	96.563	96.625	96.484	96.558	5864	0	22
2024.01.08	17:00:00	96.558	96.689	96.497	96.658	5487	0	22
2024.01.08	18:00:00	96.658	96.672	96.583	96.620	2964	0	22
2024.01.08	19:00:00	96.621	96.783	96.605	96.772	2445	0	22
2024.01.08	20:00:00	96.772	96.869	96.755	96.860	2300	0	22
2024.01.08	21:00:00	96.861	96.902	96.815	96.852	2840	0	22
2024.01.08	22:00:00	96.849	96.922	96.823	96.911	1530	0	22
2024.01.08	23:00:00	96.906	96.909	96.711	96.862	964	0	28
2024.01.09	00:00:00	96.871	96.900	96.795	96.858	1450	0	24
2024.01.09	01:00:00	96.859	96.898	96.715	96.740	3446	0	22
